Order_ID,Order_Date,Region,Category,Product,Customer_Segment,Ship_Mode,Quantity,Discount,Sales,Profit
ORD-5008,2025-06-20,South,Furniture,Dining Table,Corporate,Standard,4,0.1,392.2,42.7
ORD-5009,2025-06-20,North,Groceries,Coffee,Consumer,Same Day,1,0.05,32.07,6.74
ORD-5010,2025-06-21,West,Clothing,Sneakers,Small Business,Standard,5,0.2,213.74,48.54
ORD-5011,2025-06-21,West,Furniture,Office Chair,Consumer,Express,7,0.1,509.81,43.24
ORD-5012,2025-06-21,East,Groceries,Snack Pack,Consumer,Express,1,0.0,13.76,3.29
ORD-5013,2025-06-21,South,Furniture,Bookshelf,Consumer,Standard,1,0.05,238.98,38.05
ORD-5014,2025-06-21,South,Clothing,Sneakers,Consumer,Standard,4,0.05,213.06,38.62
ORD-5015,2025-06-21,South,Furniture,Sofa,Consumer,Standard,5,0.0,916.54,142.16
ORD-5016,2025-06-22,East,Furniture,Sofa,Small Business,Standard,2,0.1,473.48,14.25
ORD-5017,2025-06-23,South,Groceries,Juice,Corporate,Standard,7,0.2,105.06,12.58
ORD-5018,2025-06-23,East,Furniture,Dining Table,Consumer,Standard,2,0.0,733.35,121.69
ORD-5019,2025-06-23,West,Groceries,Spices,Small Business,Standard,4,0.0,70.13,9.14
ORD-5020,2025-06-23,South,Clothing,Cap,Corporate,Standard,3,0.05,100.21,20.15
ORD-5021,2025-06-23,West,Clothing,Sneakers,Consumer,Express,7,0.2,357.12,68.34
ORD-5022,2025-06-23,North,Clothing,Jeans,Corporate,Standard,1,0.15,68.17,10.84
ORD-5023,2025-06-23,South,Stationery,Backpack,Small Business,Standard,5,0.1,98.52,34.82
ORD-5024,2025-06-23,South,Stationery,Pen Set,Corporate,Express,7,0.05,50.05,9.42
ORD-5025,2025-06-23,South,Electronics,Smartwatch,Corporate,Express,6,0.05,3716.15,476.65
ORD-5026,2025-06-23,North,Clothing,Jeans,Small Business,Standard,1,0.0,22.09,6.81
ORD-5027,2025-06-24,South,Groceries,Juice,Corporate,Standard,4,0.0,146.93,35.86
ORD-5028,2025-06-24,West,Clothing,Jeans,Corporate,Standard,5,0.15,42.97,8.62
ORD-5029,2025-06-24,West,Stationery,Notebook,Consumer,Express,5,0.0,60.71,13.87
ORD-5030,2025-06-24,East,Groceries,Coffee,Small Business,Standard,6,0.15,139.11,21.89
ORD-5031,2025-06-24,East,Stationery,Backpack,Consumer,Standard,1,0.05,30.34,5.89
ORD-5032,2025-06-24,West,Electronics,Laptop,Consumer,Express,5,0.0,780.05,120.34
ORD-5033,2025-06-24,South,Furniture,Desk,Consumer,Same Day,6,0.2,1056.6,49.15
ORD-5034,2025-06-24,South,Furniture,Sofa,Consumer,Express,3,0.15,340.95,17.56
ORD-5035,2025-06-24,West,Electronics,Smartphone,Consumer,Standard,4,0.0,1876.95,169.18
ORD-5036,2025-06-24,West,Clothing,Jeans,Consumer,Express,1,0.1,42.15,6.34
ORD-5037,2025-06-24,South,Groceries,Juice,Consumer,Standard,7,0.0,143.76,31.29
ORD-5038,2025-06-24,South,Furniture,Bookshelf,Consumer,Standard,5,0.15,689.56,21.84
ORD-5039,2025-06-24,South,Electronics,Smartphone,Consumer,Express,1,0.05,411.76,67.04
ORD-5040,2025-06-24,East,Groceries,Juice,Small Business,Standard,2,0.0,57.21,12.51
ORD-5041,2025-06-24,East,Clothing,Jacket,Corporate,Express,3,0.0,142.89,36.85
ORD-5042,2025-06-24,East,Electronics,Smartwatch,Corporate,Express,2,0.0,407.63,58.13
ORD-5043,2025-06-25,South,Groceries,Spices,Corporate,Standard,1,0.1,3.99,0.53
ORD-5044,2025-06-25,North,Furniture,Desk,Small Business,Standard,4,0.0,874.06,62.61
ORD-5045,2025-06-25,North,Electronics,Headphones,Consumer,Same Day,4,0.0,878.5,73.57
ORD-5046,2025-06-25,North,Groceries,Spices,Consumer,Express,3,0.05,82.98,17.58
ORD-5047,2025-06-25,North,Clothing,Jeans,Consumer,Express,6,0.1,398.7,68.11
ORD-5048,2025-06-26,Central,Stationery,Pen Set,Consumer,Express,3,0.0,109.02,29.2
ORD-5049,2025-06-26,East,Clothing,Sneakers,Consumer,Standard,7,0.15,452.98,96.39
ORD-5050,2025-06-26,South,Clothing,Sneakers,Consumer,Standard,1,0.0,33.16,7.97
ORD-5051,2025-06-26,West,Stationery,Pen Set,Consumer,Same Day,6,0.05,287.27,100.01
ORD-5052,2025-06-26,South,Electronics,Tablet,Small Business,Standard,3,0.2,1387.83,97.41
ORD-5053,2025-06-26,Central,Stationery,Marker Pack,Consumer,Same Day,1,0.05,46.91,15.43
ORD-5054,2025-06-26,North,Groceries,Juice,Consumer,Standard,1,0.0,18.19,3.54
ORD-5055,2025-06-26,South,Clothing,Sneakers,Consumer,Standard,2,0.2,100.36,18.57
ORD-5056,2025-06-26,South,Groceries,Coffee,Consumer,Standard,3,0.15,80.02,9.22
ORD-5057,2025-06-26,South,Groceries,Cereal,Consumer,Standard,4,0.05,143.01,13.25
ORD-5058,2025-06-26,North,Clothing,T-Shirt,Consumer,Standard,1,0.05,71.65,13.82
ORD-5059,2025-06-27,East,Electronics,Smartwatch,Small Business,Express,2,0.0,1660.51,293.78
ORD-5060,2025-06-27,West,Groceries,Juice,Small Business,Standard,7,0.0,175.45,23.4
ORD-5061,2025-06-27,South,Groceries,Spices,Consumer,Express,3,0.15,64.68,3.97
ORD-5062,2025-06-27,North,Stationery,Pen Set,Corporate,Express,3,0.0,71.73,22.63
ORD-5063,2025-06-27,South,Groceries,Snack Pack,Consumer,Standard,1,0.05,33.38,3.53
ORD-5064,2025-06-27,South,Groceries,Juice,Corporate,Standard,1,0.05,29.94,4.21
ORD-5065,2025-06-27,North,Furniture,Bookshelf,Consumer,Standard,4,0.05,805.56,115.8
ORD-5066,2025-06-27,North,Stationery,Marker Pack,Consumer,Standard,6,0.15,26.58,5.67
ORD-5067,2025-06-27,Central,Electronics,Smartphone,Consumer,Standard,4,0.0,3542.18,525.49
ORD-5068,2025-06-27,South,Stationery,Marker Pack,Corporate,Express,3,0.15,125.86,23.75
ORD-5069,2025-06-27,Central,Electronics,Smartphone,Small Business,Express,2,0.05,1343.27,116.07
ORD-5070,2025-06-27,Central,Groceries,Spices,Consumer,Standard,2,0.0,61.12,7.37
ORD-5071,2025-06-27,Central,Stationery,Notebook,Consumer,Standard,7,0.15,145.73,26.59
ORD-5072,2025-06-27,Central,Groceries,Snack Pack,Corporate,Express,3,0.0,91.33,12.17
ORD-5073,2025-06-28,South,Clothing,Jeans,Corporate,Standard,1,0.05,43.67,8.4
ORD-5074,2025-06-28,Central,Furniture,Sofa,Consumer,Express,7,0.15,484.52,4.6
ORD-5075,2025-06-28,North,Stationery,Backpack,Consumer,Standard,2,0.05,73.38,25.93
ORD-5076,2025-06-28,North,Groceries,Cereal,Consumer,Same Day,5,0.0,117.99,23.94
ORD-5077,2025-06-28,North,Electronics,Tablet,Consumer,Standard,5,0.2,517.37,75.53
ORD-5078,2025-06-28,West,Electronics,Smartphone,Consumer,Standard,7,0.1,3600.84,249.77
ORD-5079,2025-06-28,North,Clothing,Jeans,Small Business,Standard,2,0.05,85.34,14.5
ORD-5080,2025-06-28,North,Electronics,Smartwatch,Small Business,Express,3,0.05,1917.03,284.12
ORD-5081,2025-06-28,North,Clothing,Cap,Small Business,Standard,6,0.05,334.8,46.33
ORD-5082,2025-06-29,East,Groceries,Juice,Corporate,Standard,5,0.05,165.79,30.07
ORD-5083,2025-06-29,North,Electronics,Smartwatch,Corporate,Standard,3,0.1,1901.04,190.12
ORD-5084,2025-06-29,North,Stationery,Backpack,Consumer,Standard,2,0.1,36.16,9.61
ORD-5085,2025-06-29,West,Clothing,Jacket,Consumer,Standard,4,0.0,323.27,94.81
ORD-5086,2025-06-30,South,Groceries,Spices,Consumer,Express,7,0.1,157.26,17.53
ORD-5087,2025-06-30,West,Furniture,Office Chair,Consumer,Standard,3,0.1,493.08,10.58
ORD-5088,2025-06-30,Central,Clothing,Jeans,Small Business,Same Day,4,0.1,117.89,21.14
ORD-5089,2025-06-30,South,Electronics,Tablet,Consumer,Express,3,0.05,1508.43,113.37
ORD-5090,2025-07-01,South,Stationery,Desk Organizer,Consumer,Express,3,0.0,46.97,16.33
ORD-5091,2025-07-01,Central,Stationery,Notebook,Small Business,Express,7,0.0,157.33,35.48
ORD-5092,2025-07-01,South,Groceries,Snack Pack,Corporate,Standard,5,0.0,70.5,9.07
ORD-5093,2025-07-01,East,Groceries,Snack Pack,Consumer,Standard,3,0.0,106.21,12.17
ORD-5094,2025-07-01,East,Electronics,Headphones,Corporate,Standard,7,0.1,2496.95,414.88
ORD-5095,2025-07-01,East,Furniture,Bookshelf,Consumer,Express,7,0.05,928.73,125.52
ORD-5096,2025-07-01,West,Clothing,Cap,Corporate,Express,5,0.05,297.53,58.14
ORD-5097,2025-07-02,North,Groceries,Juice,Corporate,Express,1,0.0,29.36,6.99
ORD-5098,2025-07-02,West,Stationery,Pen Set,Small Business,Express,1,0.15,48.11,7.8
ORD-5099,2025-07-02,East,Groceries,Cereal,Consumer,Express,2,0.0,71.7,9.34
ORD-5100,2025-07-02,North,Stationery,Pen Set,Consumer,Express,1,0.15,30.93,9.17
ORD-5101,2025-07-02,East,Electronics,Headphones,Consumer,Express,2,0.15,565.17,74.79
ORD-5102,2025-07-02,South,Clothing,Cap,Small Business,Standard,4,0.0,267.81,68.89
ORD-5103,2025-07-02,East,Clothing,Jacket,Small Business,Same Day,4,0.0,299.92,55.61
ORD-5104,2025-07-02,North,Furniture,Office Chair,Corporate,Standard,6,0.05,2672.81,231.05
ORD-5105,2025-07-02,Central,Clothing,Jacket,Consumer,Express,1,0.1,21.73,6.59
ORD-5106,2025-07-02,East,Groceries,Juice,Corporate,Standard,2,0.0,33.8,5.9
ORD-5107,2025-07-02,North,Electronics,Headphones,Consumer,Same Day,7,0.05,4281.17,513.85
ORD-5108,2025-07-02,Central,Groceries,Snack Pack,Small Business,Same Day,6,0.05,197.56,44.17
ORD-5109,2025-07-02,East,Electronics,Tablet,Consumer,Express,2,0.05,1041.87,198.56
ORD-5110,2025-07-02,North,Clothing,Cap,Consumer,Standard,6,0.1,372.77,99.13
ORD-5111,2025-07-02,West,Electronics,Tablet,Consumer,Standard,7,0.05,1184.06,140.3
ORD-5112,2025-07-02,North,Clothing,T-Shirt,Small Business,Express,2,0.1,159.51,47.62
ORD-5113,2025-07-02,East,Stationery,Marker Pack,Corporate,Standard,2,0.1,25.0,5.72
ORD-5114,2025-07-02,East,Groceries,Coffee,Consumer,Standard,2,0.15,40.94,2.46
ORD-5115,2025-07-03,East,Stationery,Backpack,Corporate,Express,1,0.05,4.61,0.87
ORD-5116,2025-07-03,West,Clothing,Sneakers,Consumer,Express,7,0.1,116.14,33.76
ORD-5117,2025-07-03,South,Clothing,Jeans,Corporate,Express,3,0.05,161.21,21.81
ORD-5118,2025-07-03,East,Clothing,Jacket,Consumer,Standard,1,0.2,67.48,10.28
ORD-5119,2025-07-03,East,Electronics,Headphones,Consumer,Standard,3,0.0,297.44,48.43
ORD-5120,2025-07-03,North,Groceries,Cereal,Consumer,Express,5,0.05,37.85,7.89
ORD-5121,2025-07-03,East,Groceries,Spices,Consumer,Express,2,0.05,61.82,5.3
ORD-5122,2025-07-03,North,Groceries,Juice,Consumer,Standard,7,0.0,144.61,15.61
ORD-5123,2025-07-03,South,Clothing,T-Shirt,Consumer,Standard,7,0.1,351.15,58.87
ORD-5124,2025-07-03,East,Stationery,Backpack,Consumer,Standard,1,0.0,23.75,5.66
ORD-5125,2025-07-04,North,Electronics,Smartwatch,Corporate,Standard,7,0.2,2286.05,232.84
ORD-5126,2025-07-04,South,Furniture,Dining Table,Consumer,Standard,2,0.0,212.35,33.23
ORD-5127,2025-07-04,East,Clothing,Sneakers,Small Business,Same Day,6,0.05,221.14,38.93
ORD-5128,2025-07-04,East,Electronics,Smartwatch,Consumer,Express,1,0.1,314.47,33.57
ORD-5129,2025-07-04,Central,Furniture,Bookshelf,Small Business,Standard,1,0.1,141.14,15.71
ORD-5130,2025-07-04,East,Groceries,Snack Pack,Consumer,Standard,3,0.0,19.83,2.8
ORD-5131,2025-07-04,North,Stationery,Desk Organizer,Consumer,Same Day,6,0.2,223.68,42.78
ORD-5132,2025-07-04,West,Furniture,Bookshelf,Consumer,Standard,1,0.0,385.26,63.98
ORD-5133,2025-07-04,South,Stationery,Backpack,Consumer,Standard,3,0.05,57.94,16.3
ORD-5134,2025-07-04,East,Electronics,Laptop,Small Business,Express,1,0.1,707.77,62.78
ORD-5135,2025-07-04,South,Clothing,Jeans,Consumer,Express,6,0.15,418.44,120.47
ORD-5136,2025-07-05,Central,Clothing,T-Shirt,Corporate,Standard,7,0.05,485.26,101.93
ORD-5137,2025-07-05,South,Electronics,Headphones,Corporate,Express,5,0.05,2261.39,374.09
ORD-5138,2025-07-05,South,Stationery,Marker Pack,Consumer,Standard,4,0.0,20.74,6.64
ORD-5139,2025-07-05,South,Clothing,Jacket,Corporate,Express,2,0.05,115.68,24.47
ORD-5140,2025-07-05,North,Furniture,Dining Table,Corporate,Express,1,0.15,382.2,26.43
ORD-5141,2025-07-05,South,Furniture,Bookshelf,Corporate,Express,1,0.0,194.88,18.26
ORD-5142,2025-07-06,North,Clothing,Jeans,Consumer,Express,4,0.0,99.49,29.77
ORD-5143,2025-07-06,South,Stationery,Desk Organizer,Small Business,Standard,1,0.15,29.76,7.41
ORD-5144,2025-07-06,South,Furniture,Office Chair,Consumer,Standard,6,0.1,1341.59,41.6
ORD-5145,2025-07-06,Central,Stationery,Marker Pack,Consumer,Standard,4,0.1,114.61,32.63
ORD-5146,2025-07-06,South,Furniture,Bookshelf,Consumer,Express,5,0.15,1799.58,66.47
ORD-5147,2025-07-06,North,Electronics,Headphones,Consumer,Same Day,7,0.0,4712.72,961.74
ORD-5148,2025-07-07,South,Groceries,Snack Pack,Corporate,Standard,3,0.05,52.21,7.24
ORD-5149,2025-07-07,Central,Stationery,Marker Pack,Small Business,Standard,2,0.15,92.81,15.16
ORD-5150,2025-07-07,South,Clothing,Sneakers,Corporate,Standard,2,0.1,29.02,8.69
ORD-5151,2025-07-07,South,Groceries,Coffee,Corporate,Standard,6,0.1,215.05,21.56
ORD-5152,2025-07-07,West,Groceries,Cereal,Small Business,Standard,3,0.0,90.79,11.18
ORD-5153,2025-07-07,West,Groceries,Cereal,Corporate,Standard,5,0.15,41.18,5.81
ORD-5154,2025-07-07,West,Electronics,Tablet,Corporate,Standard,6,0.0,709.56,63.38
ORD-5155,2025-07-07,West,Furniture,Office Chair,Consumer,Standard,6,0.05,1497.12,178.51
ORD-5156,2025-07-07,East,Electronics,Smartwatch,Corporate,Same Day,7,0.0,2311.97,345.82
ORD-5157,2025-07-07,North,Stationery,Desk Organizer,Consumer,Same Day,6,0.1,260.85,76.97
ORD-5158,2025-07-07,North,Groceries,Cereal,Corporate,Express,6,0.0,189.47,24.72
ORD-5159,2025-07-07,Central,Clothing,Sneakers,Corporate,Same Day,4,0.1,248.7,36.33
ORD-5160,2025-07-07,West,Groceries,Juice,Corporate,Standard,3,0.05,95.94,10.3
ORD-5161,2025-07-07,Central,Electronics,Tablet,Consumer,Standard,2,0.05,685.7,139.88
ORD-5162,2025-07-08,North,Groceries,Juice,Consumer,Standard,5,0.0,78.07,15.26
ORD-5163,2025-07-08,East,Clothing,Cap,Consumer,Express,6,0.2,62.99,13.06
ORD-5164,2025-07-08,West,Stationery,Marker Pack,Consumer,Standard,5,0.2,82.47,22.71
ORD-5165,2025-07-08,West,Electronics,Laptop,Consumer,Express,5,0.0,3995.07,679.95
ORD-5166,2025-07-08,North,Clothing,T-Shirt,Consumer,Standard,2,0.05,109.49,24.43
ORD-5167,2025-07-08,East,Stationery,Pen Set,Corporate,Same Day,1,0.05,11.16,2.08
ORD-5168,2025-07-08,South,Electronics,Smartwatch,Consumer,Standard,6,0.0,2912.79,493.61
ORD-5169,2025-07-08,Central,Groceries,Coffee,Consumer,Express,3,0.2,67.79,12.23
ORD-5170,2025-07-08,West,Electronics,Smartphone,Consumer,Standard,7,0.0,2490.99,441.25
ORD-5171,2025-07-09,Central,Stationery,Desk Organizer,Consumer,Standard,3,0.0,105.07,24.81
ORD-5172,2025-07-09,South,Clothing,Sneakers,Consumer,Standard,6,0.05,231.2,33.77
ORD-5173,2025-07-09,North,Electronics,Smartwatch,Corporate,Express,5,0.05,3360.66,680.67
ORD-5174,2025-07-09,West,Electronics,Smartphone,Consumer,Standard,2,0.05,1185.12,194.33
ORD-5175,2025-07-09,South,Stationery,Pen Set,Corporate,Standard,7,0.0,162.87,35.15
ORD-5176,2025-07-09,South,Electronics,Tablet,Corporate,Express,4,0.1,1893.77,193.95
ORD-5177,2025-07-10,North,Electronics,Smartwatch,Corporate,Standard,1,0.05,214.42,28.27
ORD-5178,2025-07-10,North,Clothing,Jeans,Consumer,Same Day,1,0.0,46.39,15.2
ORD-5179,2025-07-10,West,Furniture,Office Chair,Small Business,Standard,4,0.0,732.09,109.7
ORD-5180,2025-07-10,Central,Clothing,T-Shirt,Consumer,Standard,5,0.0,383.6,78.31
ORD-5181,2025-07-11,North,Stationery,Notebook,Consumer,Standard,7,0.0,245.59,54.44
ORD-5182,2025-07-11,West,Stationery,Marker Pack,Consumer,Express,7,0.0,113.15,42.45
ORD-5183,2025-07-11,West,Electronics,Smartwatch,Consumer,Standard,3,0.0,960.59,135.78
ORD-5184,2025-07-11,South,Electronics,Headphones,Consumer,Standard,7,0.0,4972.34,543.06
ORD-5185,2025-07-11,East,Furniture,Dining Table,Corporate,Express,5,0.05,862.89,38.54
ORD-5186,2025-07-11,West,Furniture,Sofa,Consumer,Standard,1,0.0,119.33,10.28
ORD-5187,2025-07-12,Central,Groceries,Juice,Consumer,Standard,6,0.1,100.73,7.25
ORD-5188,2025-07-13,West,Groceries,Cereal,Corporate,Express,3,0.0,98.45,14.95
ORD-5189,2025-07-13,East,Clothing,Jacket,Consumer,Standard,3,0.1,124.57,27.73
ORD-5190,2025-07-13,East,Furniture,Office Chair,Small Business,Express,5,0.0,1153.53,80.58
ORD-5191,2025-07-13,East,Furniture,Office Chair,Small Business,Standard,7,0.05,1713.48,78.43
ORD-5192,2025-07-14,West,Furniture,Dining Table,Corporate,Standard,7,0.0,1182.97,108.37
ORD-5193,2025-07-14,South,Electronics,Tablet,Consumer,Express,3,0.0,678.17,82.78
ORD-5194,2025-07-14,North,Stationery,Backpack,Consumer,Standard,4,0.0,205.19,65.12
ORD-5195,2025-07-14,Central,Furniture,Dining Table,Corporate,Standard,3,0.15,887.34,41.76
ORD-5196,2025-07-14,East,Clothing,Jacket,Consumer,Standard,6,0.1,299.7,76.76
ORD-5197,2025-07-15,South,Groceries,Cereal,Consumer,Standard,5,0.0,26.8,3.49
ORD-5198,2025-07-15,South,Groceries,Juice,Consumer,Same Day,4,0.0,48.62,4.9
ORD-5199,2025-07-15,North,Furniture,Sofa,Consumer,Standard,2,0.1,241.84,26.73
ORD-5200,2025-07-15,South,Stationery,Pen Set,Corporate,Standard,6,0.15,102.84,26.32
ORD-5201,2025-07-15,West,Furniture,Bookshelf,Consumer,Express,2,0.05,616.35,23.31
ORD-5202,2025-07-15,East,Furniture,Desk,Consumer,Standard,4,0.15,1396.33,88.9
ORD-5203,2025-07-15,South,Clothing,Sneakers,Corporate,Express,4,0.2,183.35,20.39
ORD-5204,2025-07-15,South,Stationery,Pen Set,Consumer,Express,1,0.0,28.17,6.36
ORD-5205,2025-07-15,East,Furniture,Office Chair,Corporate,Standard,5,0.05,406.93,41.12
ORD-5206,2025-07-15,North,Electronics,Headphones,Corporate,Standard,2,0.15,148.12,22.39
ORD-5207,2025-07-15,West,Electronics,Headphones,Corporate,Standard,6,0.0,2027.39,366.09
ORD-5208,2025-07-15,South,Clothing,T-Shirt,Consumer,Standard,4,0.15,79.44,15.36
ORD-5209,2025-07-16,East,Furniture,Office Chair,Consumer,Standard,6,0.05,636.36,67.29
ORD-5210,2025-07-16,South,Electronics,Tablet,Consumer,Same Day,4,0.0,2187.6,294.56
ORD-5211,2025-07-16,Central,Furniture,Bookshelf,Consumer,Standard,6,0.0,1473.26,152.68
ORD-5212,2025-07-16,North,Clothing,Cap,Consumer,Standard,6,0.05,389.39,78.43
ORD-5213,2025-07-16,North,Stationery,Desk Organizer,Corporate,Express,6,0.05,34.14,12.62
ORD-5214,2025-07-16,West,Furniture,Desk,Consumer,Standard,7,0.1,896.64,125.46
ORD-5215,2025-07-17,West,Stationery,Desk Organizer,Consumer,Express,6,0.0,273.54,65.48
ORD-5216,2025-07-17,West,Electronics,Smartwatch,Small Business,Standard,5,0.0,2547.13,518.21
ORD-5217,2025-07-17,West,Furniture,Office Chair,Small Business,Standard,2,0.05,800.47,116.31
ORD-5218,2025-07-17,North,Furniture,Office Chair,Consumer,Standard,6,0.05,1886.58,240.18
ORD-5219,2025-07-17,East,Stationery,Notebook,Small Business,Express,2,0.0,58.76,20.1
ORD-5220,2025-07-17,East,Stationery,Desk Organizer,Consumer,Express,1,0.0,48.85,17.4
ORD-5221,2025-07-17,South,Electronics,Headphones,Consumer,Standard,5,0.0,1252.37,159.21
ORD-5222,2025-07-17,West,Clothing,Cap,Consumer,Express,7,0.0,215.24,52.66
ORD-5223,2025-07-18,Central,Stationery,Desk Organizer,Corporate,Standard,1,0.05,6.18,1.67
ORD-5224,2025-07-18,West,Groceries,Coffee,Consumer,Standard,2,0.05,17.87,3.48
ORD-5225,2025-07-18,South,Clothing,Jeans,Consumer,Same Day,6,0.1,155.45,30.0
ORD-5226,2025-07-18,West,Electronics,Headphones,Corporate,Express,2,0.1,818.69,41.73
ORD-5227,2025-07-18,North,Groceries,Cereal,Small Business,Standard,4,0.2,36.55,2.41
ORD-5228,2025-07-18,West,Clothing,Sneakers,Consumer,Express,1,0.0,39.54,7.15
ORD-5229,2025-07-19,West,Stationery,Notebook,Corporate,Express,2,0.05,113.61,34.93
ORD-5230,2025-07-19,Central,Groceries,Juice,Corporate,Standard,5,0.05,48.08,10.9
ORD-5231,2025-07-19,South,Furniture,Bookshelf,Consumer,Standard,1,0.05,61.27,7.62
ORD-5232,2025-07-19,North,Electronics,Laptop,Corporate,Standard,6,0.1,2489.9,464.99
ORD-5233,2025-07-19,East,Stationery,Pen Set,Consumer,Same Day,7,0.1,313.73,69.4
ORD-5234,2025-07-19,Central,Clothing,Sneakers,Consumer,Express,7,0.1,307.58,66.62
ORD-5235,2025-07-19,North,Clothing,Jeans,Corporate,Standard,7,0.1,357.56,100.5
ORD-5236,2025-07-20,Central,Electronics,Smartphone,Consumer,Standard,4,0.1,1373.89,129.39
ORD-5237,2025-07-20,South,Groceries,Cereal,Corporate,Express,3,0.0,68.9,11.0
ORD-5238,2025-07-20,North,Clothing,Sneakers,Consumer,Express,4,0.1,315.17,66.54
ORD-5239,2025-07-20,North,Furniture,Bookshelf,Consumer,Standard,1,0.1,122.61,6.87
ORD-5240,2025-07-21,West,Stationery,Marker Pack,Consumer,Express,1,0.1,10.8,2.77
ORD-5241,2025-07-21,North,Clothing,Jeans,Consumer,Same Day,4,0.1,49.63,9.81
ORD-5242,2025-07-21,West,Electronics,Laptop,Consumer,Standard,2,0.2,602.45,89.88
ORD-5243,2025-07-21,Central,Clothing,Jacket,Corporate,Same Day,4,0.05,98.17,31.1
ORD-5244,2025-07-21,West,Clothing,T-Shirt,Small Business,Standard,4,0.05,103.25,27.68
ORD-5245,2025-07-21,East,Stationery,Desk Organizer,Consumer,Express,7,0.05,386.98,71.95
ORD-5246,2025-07-21,East,Electronics,Tablet,Consumer,Standard,3,0.05,273.64,52.71
ORD-5247,2025-07-21,West,Stationery,Pen Set,Consumer,Express,3,0.0,22.83,5.47
ORD-5248,2025-07-21,North,Furniture,Sofa,Consumer,Standard,3,0.15,818.95,37.55
ORD-5249,2025-07-21,North,Clothing,Jeans,Small Business,Express,3,0.0,66.78,14.19
ORD-5250,2025-07-21,South,Furniture,Sofa,Consumer,Standard,2,0.0,954.09,89.86
ORD-5251,2025-07-22,West,Electronics,Tablet,Corporate,Same Day,3,0.05,2361.52,338.67
ORD-5252,2025-07-22,South,Furniture,Sofa,Consumer,Express,3,0.1,1194.61,171.13
ORD-5253,2025-07-22,South,Clothing,T-Shirt,Consumer,Standard,6,0.0,335.94,70.39
ORD-5254,2025-07-22,South,Stationery,Marker Pack,Corporate,Express,2,0.05,24.48,7.16
ORD-5255,2025-07-22,West,Clothing,T-Shirt,Corporate,Express,7,0.1,150.89,23.43
ORD-5256,2025-07-22,South,Groceries,Coffee,Consumer,Express,6,0.05,183.34,19.74
ORD-5257,2025-07-22,North,Clothing,Jacket,Corporate,Express,1,0.0,84.91,28.3
ORD-5258,2025-07-22,North,Clothing,Cap,Consumer,Same Day,2,0.05,97.29,26.05
ORD-5259,2025-07-23,South,Groceries,Spices,Consumer,Express,4,0.1,113.79,10.4
ORD-5260,2025-07-23,West,Stationery,Desk Organizer,Consumer,Standard,5,0.1,101.49,29.31
ORD-5261,2025-07-23,Central,Stationery,Marker Pack,Consumer,Standard,6,0.0,84.7,33.62
ORD-5262,2025-07-23,West,Furniture,Bookshelf,Corporate,Standard,1,0.0,122.72,6.79
ORD-5263,2025-07-23,North,Electronics,Headphones,Small Business,Standard,1,0.0,312.48,40.65
ORD-5264,2025-07-23,East,Furniture,Sofa,Small Business,Express,1,0.05,359.52,46.85
ORD-5265,2025-07-23,North,Stationery,Desk Organizer,Consumer,Express,4,0.0,233.38,83.31
ORD-5266,2025-07-23,East,Clothing,Cap,Small Business,Standard,3,0.05,91.3,16.78
ORD-5267,2025-07-23,South,Stationery,Notebook,Corporate,Express,1,0.0,56.94,20.03
ORD-5268,2025-07-23,East,Furniture,Sofa,Corporate,Same Day,1,0.1,116.16,5.67
ORD-5269,2025-07-24,East,Stationery,Notebook,Consumer,Express,3,0.0,164.71,34.64
ORD-5270,2025-07-24,East,Clothing,T-Shirt,Small Business,Express,3,0.05,44.38,7.31
ORD-5271,2025-07-24,West,Stationery,Desk Organizer,Corporate,Standard,2,0.1,19.21,4.05
ORD-5272,2025-07-24,South,Groceries,Coffee,Consumer,Standard,2,0.05,26.28,3.24
ORD-5273,2025-07-24,South,Groceries,Juice,Consumer,Same Day,4,0.0,56.76,9.78
ORD-5274,2025-07-24,South,Furniture,Office Chair,Consumer,Standard,2,0.05,512.24,54.94
ORD-5275,2025-07-24,West,Furniture,Bookshelf,Small Business,Standard,2,0.05,604.72,64.17
ORD-5276,2025-07-24,North,Furniture,Office Chair,Corporate,Standard,6,0.0,2811.28,430.86
ORD-5277,2025-07-25,South,Furniture,Dining Table,Consumer,Standard,7,0.0,583.63,40.69
ORD-5278,2025-07-25,South,Groceries,Juice,Consumer,Standard,1,0.0,14.99,3.0
ORD-5279,2025-07-25,North,Electronics,Laptop,Corporate,Standard,1,0.05,670.78,96.75
ORD-5280,2025-07-25,North,Stationery,Notebook,Consumer,Standard,1,0.05,17.37,4.78
ORD-5281,2025-07-25,Central,Stationery,Notebook,Consumer,Standard,7,0.1,90.03,21.42
ORD-5282,2025-07-25,North,Electronics,Headphones,Corporate,Express,7,0.0,5859.52,1230.83
ORD-5283,2025-07-25,West,Stationery,Pen Set,Small Business,Standard,4,0.1,170.23,33.99
ORD-5284,2025-07-25,North,Groceries,Cereal,Corporate,Standard,2,0.05,67.85,9.28
ORD-5285,2025-07-25,North,Stationery,Pen Set,Consumer,Standard,6,0.0,214.4,69.12
ORD-5286,2025-07-25,Central,Electronics,Tablet,Small Business,Express,6,0.0,4350.01,650.8
ORD-5287,2025-07-26,West,Clothing,Cap,Consumer,Same Day,5,0.0,237.31,39.31
